,,0
Screen_avg_time_week,ERI-_Intellectual_Endurance,-0.05964845452349538
Screen_avg_time_week,PL-_Plasticity,-0.009114526830026816
Screen_avg_time_week,PRO-_Probab_thinking,-0.08509736830430513
Screen_avg_time_week,SLF-_Self-confidence,-0.05540124353770399
Screen_avg_time_week,IMP-__Impulsivity,0.016289274998199887
Screen_avg_time_week,NEU-_Neuroticism,0.12907971196755633
Screen_avg_time_week,CNTL-_Social_desirability_tendency_for_STQ-77_(15-20_demonstrate_high_Social_Desirablity_and_may_be_discarded_at_your_discression),-0.07436828110915807
Screen_avg_time_week,V_STD-_Self-direction_Thought,0.1390964451665106
Screen_avg_time_week,V_SDA-_Self-direction_Action,0.11172033174055976
Screen_avg_time_week,V_ST-_Stimulation,-0.043676917938457606
Screen_avg_time_week,V_HE-_Hedonism,0.13167141119957318
Screen_avg_time_week,V_AC-_Achievement,0.026872211664252774
Screen_avg_time_week,V_POR-_Power_Dominance,-0.016107778648421358
Screen_avg_time_week,V_POD-_Power_Resources,-0.06299136982240651
Screen_avg_time_week,V_FAC-_Face,0.1387685405681678
Screen_avg_time_week,V_SEP-_Security_Personal,0.12304151018216469
Screen_avg_time_week,V_SES-_Security_Societal,0.09405727303262648
Screen_avg_time_week,V_TR-_Tradition,0.05052345734161212
Screen_avg_time_week,V_COR-_Conformity-Rules,0.007698802669011445
Screen_avg_time_week,V_COI-_Conformity-Interpersonal,0.02843640330956546
Screen_avg_time_week,V_HU-_Humility,0.2112704987116121
Screen_avg_time_week,V_UNN-_Universalism-Nature,0.021430560494066844
Screen_avg_time_week,V_UNC-_Universalism-Concern,0.11516277590324336
Screen_avg_time_week,V_UNT-_Universalism-Tolerance,0.05451359754151862
Screen_avg_time_week,V_BEC-_Benevolence_–Care,0.07468989598566121
Screen_avg_time_week,V_BED-_Benevolence-Dependability,0.07772314937397495
screen_count_treshold_week,Explorer_Rank,0.162923075711574
screen_count_treshold_week,Builder_Rank,0.08934200871476952
screen_count_treshold_week,Director_Rank,0.15257453862144174
screen_count_treshold_week,Negotiator_Rank,0.22417104000550675
screen_count_treshold_week,Secure_attachment,0.2373741661830914
screen_count_treshold_week,Anxious-preoccupied_attachment,-0.11481318133140311
screen_count_treshold_week,Fearful-avoidant_attachment,-0.06344565133468212
screen_count_treshold_week,Dismissive–avoidant_attachment,-0.16203904332703437
screen_count_treshold_week,FFM_Extraversion,0.14441369772557294
screen_count_treshold_week,FFM_Agreeableness,0.014863934042506199
screen_count_treshold_week,FFM_Concientiousness,0.04531507798708861
screen_count_treshold_week,FFM_Neurotism,-0.1035616005964491
screen_count_treshold_week,FFM_Openess,-0.0001990529255256664
screen_count_treshold_week,Machiavellianism,-0.018498789557324695
screen_count_treshold_week,Narcissism,0.10042571168917268
screen_count_treshold_week,Psychopathy,-0.16770633491624545
screen_count_treshold_week,Dark_Triad_Compounded,-0.03828554262258391
screen_count_treshold_week,RTB-Final_Score,0.06337594361781304
screen_count_treshold_week,Ambiguous_stimuli_in_general_(G),0.00810321011409475
screen_count_treshold_week,Complex_stimuli_(C),0.03377346695104643
screen_count_treshold_week,Uncertain_stimuli_(U),0.2113425085641664
screen_count_treshold_week,New/unfamiliar/novel_stimuli_(N),0.11286716429079342
screen_count_treshold_week,Insoluble/illogical/irreducible/internally_inconsistent_stimuli_(I),-0.058414079481500354
screen_count_treshold_week,TFA_SUM,0.03865201496733926
screen_count_treshold_week,TFA_(Tolerance_for_Ambiguity)_Score,0.03859622015872919
screen_count_treshold_week,Self_Efficacy,0.13231337416297792
screen_count_treshold_week,Self-Discipline,0.05856120149481378
screen_count_treshold_week,Tolerance,0.09591933893603102
screen_count_treshold_week,Absorption,0.23937281205711988
screen_count_treshold_week,Appraisal,0.15814783412911018
screen_count_treshold_week,Regulation,0.09331415011461511
screen_count_treshold_week,Distress_Tolrance_Final,0.18018576452649435
screen_count_treshold_week,Creativity_bricolage,0.08575560816719725
screen_count_treshold_week,Pressure_stress,0.047768143993241696
screen_count_treshold_week,Action_persistence,0.05215845165612953
screen_count_treshold_week,Improvisation_capacity_Final,0.08071803807512042
screen_count_treshold_week,Creativity_Compound_Score_(IPIP),0.11384651565226732
screen_count_treshold_week,Locus_of_Control,0.010505751975142844
screen_count_treshold_week,Self-emotion_appraisal_(SEA),0.06796787563499412
screen_count_treshold_week,Others’_emotion_appraisal_(OEA),0.07576510626185562
screen_count_treshold_week,Use_of_emotion_(UOE),0.09609978213446768
screen_count_treshold_week,Regulation_of_emotion_(ROE),0.015639114361188852
screen_count_treshold_week,ESI_Compund_Score,0.08428316857108387
screen_count_treshold_week,Social_Desirabilty_Score,-0.06244187351724591
screen_count_treshold_week,ERM-__Physical_Endurance,-0.03265598732349477
screen_count_treshold_week,TMM-_Physical_Tempo,-0.022930845129722786
screen_count_treshold_week,SS-_Risk_Seeking,0.10599203099967422
screen_count_treshold_week,ERS-_Social_Endurance,0.09408680787487388
screen_count_treshold_week,TMS-_Social_Tempo,0.1701190315342583
screen_count_treshold_week,EMP-_Empathy,-0.07088011441783172
screen_count_treshold_week,ERI-_Intellectual_Endurance,0.19076684658430804
screen_count_treshold_week,PL-_Plasticity,-0.03498490858476506
screen_count_treshold_week,PRO-_Probab_thinking,0.19196924441634614
screen_count_treshold_week,SLF-_Self-confidence,0.06529067909160505
screen_count_treshold_week,IMP-__Impulsivity,-0.06793080237953864
screen_count_treshold_week,NEU-_Neuroticism,-0.14124959728573297
screen_count_treshold_week,CNTL-_Social_desirability_tendency_for_STQ-77_(15-20_demonstrate_high_Social_Desirablity_and_may_be_discarded_at_your_discression),-0.055068865654850904
screen_count_treshold_week,V_STD-_Self-direction_Thought,0.07522236256225043
screen_count_treshold_week,V_SDA-_Self-direction_Action,0.11601066552106311
screen_count_treshold_week,V_ST-_Stimulation,0.13011283765532716
screen_count_treshold_week,V_HE-_Hedonism,-0.01885834293887793
screen_count_treshold_week,V_AC-_Achievement,0.12139023219581964
screen_count_treshold_week,V_POR-_Power_Dominance,0.07211522065538227
screen_count_treshold_week,V_POD-_Power_Resources,0.06642259184424203
screen_count_treshold_week,V_FAC-_Face,-0.07831178432453423
screen_count_treshold_week,V_SEP-_Security_Personal,-0.05766066520281413
screen_count_treshold_week,V_SES-_Security_Societal,-0.06698715779709997
screen_count_treshold_week,V_TR-_Tradition,-0.10833630588337513
screen_count_treshold_week,V_COR-_Conformity-Rules,0.0037770386248470625
screen_count_treshold_week,V_COI-_Conformity-Interpersonal,-0.05237882487316911
screen_count_treshold_week,V_HU-_Humility,-0.168779335053437
screen_count_treshold_week,V_UNN-_Universalism-Nature,0.07371515198502644
screen_count_treshold_week,V_UNC-_Universalism-Concern,0.02748252472877196
screen_count_treshold_week,V_UNT-_Universalism-Tolerance,-0.0333221298828295
screen_count_treshold_week,V_BEC-_Benevolence_–Care,-0.03978841757515503
screen_count_treshold_week,V_BED-_Benevolence-Dependability,0.0441592278881663
screen_count_mean_24,Explorer_Rank,0.038212905893638696
screen_count_mean_24,Builder_Rank,0.007651068620261887
screen_count_mean_24,Director_Rank,0.10258655652310067
screen_count_mean_24,Negotiator_Rank,-0.017494272518997104
screen_count_mean_24,Secure_attachment,0.19582606720000267
screen_count_mean_24,Anxious-preoccupied_attachment,-0.043855666423576065
screen_count_mean_24,Fearful-avoidant_attachment,-0.18770287686002182
screen_count_mean_24,Dismissive–avoidant_attachment,-0.03265822940482978
screen_count_mean_24,FFM_Extraversion,0.05123972735051936
screen_count_mean_24,FFM_Agreeableness,0.005090730343452071
screen_count_mean_24,FFM_Concientiousness,-0.020511299222360408
screen_count_mean_24,FFM_Neurotism,0.007395156181227477
screen_count_mean_24,FFM_Openess,-0.10969034095247907
screen_count_mean_24,Machiavellianism,0.040460447591554066
screen_count_mean_24,Narcissism,0.08753070231007347
screen_count_mean_24,Psychopathy,-0.009328413840180244
screen_count_mean_24,Dark_Triad_Compounded,0.05087416302226947
screen_count_mean_24,RTB-Final_Score,0.08243289381553529
screen_count_mean_24,Ambiguous_stimuli_in_general_(G),0.07079601007471484
screen_count_mean_24,Complex_stimuli_(C),0.07319645622071917
screen_count_mean_24,Uncertain_stimuli_(U),0.25720590531336107
screen_count_mean_24,New/unfamiliar/novel_stimuli_(N),0.13594491441370346
screen_count_mean_24,Insoluble/illogical/irreducible/internally_inconsistent_stimuli_(I),-0.07077658021371222
screen_count_mean_24,TFA_SUM,0.07922510148696665
screen_count_mean_24,TFA_(Tolerance_for_Ambiguity)_Score,0.07915113411194821
screen_count_mean_24,Self_Efficacy,0.06698302699036798
screen_count_mean_24,Self-Discipline,0.008847229915065898
screen_count_mean_24,Tolerance,0.06805322676495944
screen_count_mean_24,Absorption,0.18315819468241315
screen_count_mean_24,Appraisal,0.0908620388007225
screen_count_mean_24,Regulation,0.1050962175868255
screen_count_mean_24,Distress_Tolrance_Final,0.13345318873710596
screen_count_mean_24,Creativity_bricolage,0.051653992626415304
screen_count_mean_24,Pressure_stress,0.09882276366261018
screen_count_mean_24,Action_persistence,0.032812533677181274
screen_count_mean_24,Improvisation_capacity_Final,0.07691309250674945
screen_count_mean_24,Creativity_Compound_Score_(IPIP),0.0989396278803905
screen_count_mean_24,Locus_of_Control,0.048959418459484275
screen_count_mean_24,Self-emotion_appraisal_(SEA),-0.029368844449359457
screen_count_mean_24,Others’_emotion_appraisal_(OEA),-0.03690222300343396
screen_count_mean_24,Use_of_emotion_(UOE),-0.004300315277092396
screen_count_mean_24,Regulation_of_emotion_(ROE),0.0549224921735684
screen_count_mean_24,ESI_Compund_Score,-0.001778594015260122
screen_count_mean_24,Social_Desirabilty_Score,-0.06173624703012852
screen_count_mean_24,ERM-__Physical_Endurance,-0.08403076391239007
screen_count_mean_24,TMM-_Physical_Tempo,-0.10050915589258103
screen_count_mean_24,SS-_Risk_Seeking,0.03533711611484309
screen_count_mean_24,ERS-_Social_Endurance,0.022194999728518704
screen_count_mean_24,TMS-_Social_Tempo,0.1763804555739538
screen_count_mean_24,EMP-_Empathy,-0.07807277755345848
screen_count_mean_24,ERI-_Intellectual_Endurance,0.14008212099193615
screen_count_mean_24,PL-_Plasticity,-0.10625844979668579
screen_count_mean_24,PRO-_Probab_thinking,0.10208492037962044
screen_count_mean_24,SLF-_Self-confidence,-0.0061994860364515654
screen_count_mean_24,IMP-__Impulsivity,-0.2267008672141894
screen_count_mean_24,NEU-_Neuroticism,-0.26699881406019627
screen_count_mean_24,CNTL-_Social_desirability_tendency_for_STQ-77_(15-20_demonstrate_high_Social_Desirablity_and_may_be_discarded_at_your_discression),0.15427956259514977
screen_count_mean_24,V_STD-_Self-direction_Thought,-0.08066214939039704
screen_count_mean_24,V_SDA-_Self-direction_Action,0.0008349360531960607
screen_count_mean_24,V_ST-_Stimulation,0.05064773278921512
screen_count_mean_24,V_HE-_Hedonism,-0.17254160104661695
screen_count_mean_24,V_AC-_Achievement,-0.047873457655906775
screen_count_mean_24,V_POR-_Power_Dominance,0.11855662117320215
screen_count_mean_24,V_POD-_Power_Resources,0.11796108048514616
screen_count_mean_24,V_FAC-_Face,-0.18120177327336542
screen_count_mean_24,V_SEP-_Security_Personal,-0.10296453081248808
screen_count_mean_24,V_SES-_Security_Societal,-0.15844832586178198
screen_count_mean_24,V_TR-_Tradition,0.017122229407583792
screen_count_mean_24,V_COR-_Conformity-Rules,0.02347874445797246
screen_count_mean_24,V_COI-_Conformity-Interpersonal,-0.11569494513384944
screen_count_mean_24,V_HU-_Humility,-0.29237470007075134
screen_count_mean_24,V_UNN-_Universalism-Nature,-0.01285701076283571
screen_count_mean_24,V_UNC-_Universalism-Concern,-0.06211966590155428
screen_count_mean_24,V_UNT-_Universalism-Tolerance,-0.13554142953777287
screen_count_mean_24,V_BEC-_Benevolence_–Care,-0.13301871914155128
screen_count_mean_24,V_BED-_Benevolence-Dependability,-0.05460567452814494
Screen_avg_time_24,Explorer_Rank,-0.07392771585880555
Screen_avg_time_24,Builder_Rank,-0.1325063830857505
Screen_avg_time_24,Director_Rank,0.002606306098257119
Screen_avg_time_24,Negotiator_Rank,-0.03855624578725932
Screen_avg_time_24,Secure_attachment,-0.049860775111364185
Screen_avg_time_24,Anxious-preoccupied_attachment,0.024098718521608567
Screen_avg_time_24,Fearful-avoidant_attachment,0.09699184263047561
Screen_avg_time_24,Dismissive–avoidant_attachment,0.035192999553376854
Screen_avg_time_24,FFM_Extraversion,-0.0030991367326658565
Screen_avg_time_24,FFM_Agreeableness,0.15551882428137326
Screen_avg_time_24,FFM_Concientiousness,0.10034210610508412
Screen_avg_time_24,FFM_Neurotism,0.024134897325106697
Screen_avg_time_24,FFM_Openess,0.08038904822525837
Screen_avg_time_24,Machiavellianism,-0.0524780007464847
Screen_avg_time_24,Narcissism,-0.13633557527108178
Screen_avg_time_24,Psychopathy,-0.06350559706340049
Screen_avg_time_24,Dark_Triad_Compounded,-0.10263822564662199
Screen_avg_time_24,RTB-Final_Score,0.04673545358165221
Screen_avg_time_24,Ambiguous_stimuli_in_general_(G),0.05392697177470769
Screen_avg_time_24,Complex_stimuli_(C),0.11866005154115074
Screen_avg_time_24,Uncertain_stimuli_(U),-0.021359849814021285
Screen_avg_time_24,New/unfamiliar/novel_stimuli_(N),-0.06271793763559211
Screen_avg_time_24,Insoluble/illogical/irreducible/internally_inconsistent_stimuli_(I),0.06942073988187433
Screen_avg_time_24,TFA_SUM,0.056096597465019125
Screen_avg_time_24,TFA_(Tolerance_for_Ambiguity)_Score,0.056145531487883746
Screen_avg_time_24,Self_Efficacy,0.009201190032409844
Screen_avg_time_24,Self-Discipline,-0.04160244935327834
Screen_avg_time_24,Tolerance,-0.07379169246283354
Screen_avg_time_24,Absorption,-0.018106485384804718
Screen_avg_time_24,Appraisal,-0.1403342326725451
Screen_avg_time_24,Regulation,-0.03816406063313289
Screen_avg_time_24,Distress_Tolrance_Final,-0.08984109602160761
Screen_avg_time_24,Creativity_bricolage,-0.006777317553794658
Screen_avg_time_24,Pressure_stress,-0.013635845092345483
Screen_avg_time_24,Action_persistence,-0.005072340794472939
Screen_avg_time_24,Improvisation_capacity_Final,-0.010640836857818598
Screen_avg_time_24,Creativity_Compound_Score_(IPIP),0.06110343744343463
Screen_avg_time_24,Locus_of_Control,0.0532239050554831
Screen_avg_time_24,Self-emotion_appraisal_(SEA),0.01614232384300847
Screen_avg_time_24,Others’_emotion_appraisal_(OEA),-0.016733260428030163
Screen_avg_time_24,Use_of_emotion_(UOE),-0.02223126741415195
Screen_avg_time_24,Regulation_of_emotion_(ROE),-0.026509954907387136
Screen_avg_time_24,ESI_Compund_Score,-0.01791914540022529
Screen_avg_time_24,Social_Desirabilty_Score,-0.09558278554369301
Screen_avg_time_24,ERM-__Physical_Endurance,0.015000317353340658
Screen_avg_time_24,TMM-_Physical_Tempo,0.023955553925880526
Screen_avg_time_24,SS-_Risk_Seeking,0.0470352222170767
Screen_avg_time_24,ERS-_Social_Endurance,-0.038349684472008844
Screen_avg_time_24,TMS-_Social_Tempo,-0.039104322891888886
Screen_avg_time_24,EMP-_Empathy,0.07801696269542764
Screen_avg_time_24,ERI-_Intellectual_Endurance,-0.040808344216018005
Screen_avg_time_24,PL-_Plasticity,0.02127365751609283
Screen_avg_time_24,PRO-_Probab_thinking,-0.00628781049486713
Screen_avg_time_24,SLF-_Self-confidence,-0.048505630351769656
Screen_avg_time_24,IMP-__Impulsivity,0.03225703068028724
Screen_avg_time_24,NEU-_Neuroticism,0.11221074577483325
Screen_avg_time_24,CNTL-_Social_desirability_tendency_for_STQ-77_(15-20_demonstrate_high_Social_Desirablity_and_may_be_discarded_at_your_discression),-0.11284722502089858
Screen_avg_time_24,V_STD-_Self-direction_Thought,0.14854819572922756
Screen_avg_time_24,V_SDA-_Self-direction_Action,0.0972505684018045
Screen_avg_time_24,V_ST-_Stimulation,-0.03954925703661315
Screen_avg_time_24,V_HE-_Hedonism,0.08977694508199546
Screen_avg_time_24,V_AC-_Achievement,0.056861134608080836
Screen_avg_time_24,V_POR-_Power_Dominance,0.02213203778208646
Screen_avg_time_24,V_POD-_Power_Resources,-0.06328358807956427
Screen_avg_time_24,V_FAC-_Face,0.08835964937115205
Screen_avg_time_24,V_SEP-_Security_Personal,0.08411577737360483
Screen_avg_time_24,V_SES-_Security_Societal,0.06947964463508756
Screen_avg_time_24,V_TR-_Tradition,0.03880826959195448
Screen_avg_time_24,V_COR-_Conformity-Rules,-0.023070117816763436
Screen_avg_time_24,V_COI-_Conformity-Interpersonal,-0.005903711531163387
Screen_avg_time_24,V_HU-_Humility,0.21535856674762432
Screen_avg_time_24,V_UNN-_Universalism-Nature,-0.009274927151556782
Screen_avg_time_24,V_UNC-_Universalism-Concern,0.12415451280478028
Screen_avg_time_24,V_UNT-_Universalism-Tolerance,0.08554610205896204
Screen_avg_time_24,V_BEC-_Benevolence_–Care,0.08522104427564342
Screen_avg_time_24,V_BED-_Benevolence-Dependability,0.04932325488306905
screen_mean_treshold_24,Explorer_Rank,0.009961742113509184
screen_mean_treshold_24,Builder_Rank,0.06071447617343816
screen_mean_treshold_24,Director_Rank,0.043586190755482465
screen_mean_treshold_24,Negotiator_Rank,0.14061699445189013
screen_mean_treshold_24,Secure_attachment,0.12869774734013253
screen_mean_treshold_24,Anxious-preoccupied_attachment,0.0052610549314862105
screen_mean_treshold_24,Fearful-avoidant_attachment,0.0036366479031620757
screen_mean_treshold_24,Dismissive–avoidant_attachment,-0.03720528543522888
screen_mean_treshold_24,FFM_Extraversion,0.0362047121568696
screen_mean_treshold_24,FFM_Agreeableness,-0.013983981551787567
screen_mean_treshold_24,FFM_Concientiousness,-0.051229393015790776
screen_mean_treshold_24,FFM_Neurotism,0.02400038044621684
screen_mean_treshold_24,FFM_Openess,-0.06814055213137442
screen_mean_treshold_24,Machiavellianism,0.04139286699368483
screen_mean_treshold_24,Narcissism,0.1750195440382058
screen_mean_treshold_24,Psychopathy,-0.054571275165340896
screen_mean_treshold_24,Dark_Triad_Compounded,0.06824460848020493
screen_mean_treshold_24,RTB-Final_Score,-0.0915978356808602
screen_mean_treshold_24,Ambiguous_stimuli_in_general_(G),-0.0452510834483584
screen_mean_treshold_24,Complex_stimuli_(C),0.0402225067029983
screen_mean_treshold_24,Uncertain_stimuli_(U),0.08593512145946224
screen_mean_treshold_24,New/unfamiliar/novel_stimuli_(N),0.11271230898331465
screen_mean_treshold_24,Insoluble/illogical/irreducible/internally_inconsistent_stimuli_(I),-0.04786978181305025
screen_mean_treshold_24,TFA_SUM,0.006062643021154644
screen_mean_treshold_24,TFA_(Tolerance_for_Ambiguity)_Score,0.0059882118670992485
screen_mean_treshold_24,Self_Efficacy,0.01577977480880823
screen_mean_treshold_24,Self-Discipline,-0.03667501586646545
screen_mean_treshold_24,Tolerance,0.052475245752235895
screen_mean_treshold_24,Absorption,0.12665943269961477
screen_mean_treshold_24,Appraisal,0.03544787991241896
screen_mean_treshold_24,Regulation,0.12028043554103592
screen_mean_treshold_24,Distress_Tolrance_Final,0.09534500493700107
screen_mean_treshold_24,Creativity_bricolage,0.10410272348049956
screen_mean_treshold_24,Pressure_stress,0.05207435512810302
screen_mean_treshold_24,Action_persistence,-0.10363510879484779
screen_mean_treshold_24,Improvisation_capacity_Final,0.03387560674458865
screen_mean_treshold_24,Creativity_Compound_Score_(IPIP),0.07055757023271005
screen_mean_treshold_24,Locus_of_Control,0.027243335942395662
screen_mean_treshold_24,Self-emotion_appraisal_(SEA),0.03418789624203624
screen_mean_treshold_24,Others’_emotion_appraisal_(OEA),0.0016843994998974798
screen_mean_treshold_24,Use_of_emotion_(UOE),0.03405244718559731
screen_mean_treshold_24,Regulation_of_emotion_(ROE),-0.012161841041672502
screen_mean_treshold_24,ESI_Compund_Score,0.018234850084260245
screen_mean_treshold_24,Social_Desirabilty_Score,-0.009299115142356283
screen_mean_treshold_24,ERM-__Physical_Endurance,-0.12184657790316071
screen_mean_treshold_24,TMM-_Physical_Tempo,-0.21442191349572354
screen_mean_treshold_24,SS-_Risk_Seeking,0.017459412103243973
screen_mean_treshold_24,ERS-_Social_Endurance,-0.013955767649627485
screen_mean_treshold_24,TMS-_Social_Tempo,0.05383028311853611
screen_mean_treshold_24,EMP-_Empathy,-0.15317783655631476
screen_mean_treshold_24,ERI-_Intellectual_Endurance,0.044252038641698126
screen_mean_treshold_24,PL-_Plasticity,-0.13173919435835602
screen_mean_treshold_24,PRO-_Probab_thinking,0.1563481128840826
screen_mean_treshold_24,SLF-_Self-confidence,-0.123849132164598
screen_mean_treshold_24,IMP-__Impulsivity,-0.09428843391940872
screen_mean_treshold_24,NEU-_Neuroticism,-0.1544107063791209
screen_mean_treshold_24,CNTL-_Social_desirability_tendency_for_STQ-77_(15-20_demonstrate_high_Social_Desirablity_and_may_be_discarded_at_your_discression),0.10012753686278451
screen_mean_treshold_24,V_STD-_Self-direction_Thought,-0.07410339692179545
screen_mean_treshold_24,V_SDA-_Self-direction_Action,-0.014739183706551202
screen_mean_treshold_24,V_ST-_Stimulation,-0.017932277909733726
screen_mean_treshold_24,V_HE-_Hedonism,-0.20305167753891182
screen_mean_treshold_24,V_AC-_Achievement,-0.006426060073400087
screen_mean_treshold_24,V_POR-_Power_Dominance,0.06501525161005454
screen_mean_treshold_24,V_POD-_Power_Resources,-0.04219781180517142
screen_mean_treshold_24,V_FAC-_Face,-0.17967555248879535
screen_mean_treshold_24,V_SEP-_Security_Personal,-0.15004323568083894
screen_mean_treshold_24,V_SES-_Security_Societal,-0.17711200827012644
screen_mean_treshold_24,V_TR-_Tradition,-0.10211105957809967
screen_mean_treshold_24,V_COR-_Conformity-Rules,-0.11609826953493646
screen_mean_treshold_24,V_COI-_Conformity-Interpersonal,-0.12472627927665733
screen_mean_treshold_24,V_HU-_Humility,-0.2467576780868806
screen_mean_treshold_24,V_UNN-_Universalism-Nature,-0.0961230568346109
screen_mean_treshold_24,V_UNC-_Universalism-Concern,-0.08259722963051241
screen_mean_treshold_24,V_UNT-_Universalism-Tolerance,-0.13070055035469538
screen_mean_treshold_24,V_BEC-_Benevolence_–Care,-0.13401697777306182
screen_mean_treshold_24,V_BED-_Benevolence-Dependability,-0.06842836004144529
Battery_count_threshold_week,Explorer_Rank,-0.010858291719957351
Battery_count_threshold_week,Builder_Rank,0.008521950135482069
Battery_count_threshold_week,Director_Rank,0.008880167098759474
Battery_count_threshold_week,Negotiator_Rank,0.15429752349581818
Battery_count_threshold_week,Secure_attachment,0.013879805346060318
Battery_count_threshold_week,Anxious-preoccupied_attachment,-0.03654527710140347
Battery_count_threshold_week,Fearful-avoidant_attachment,-0.09973618301230615
Battery_count_threshold_week,Dismissive–avoidant_attachment,-0.05569163559429887
Battery_count_threshold_week,FFM_Extraversion,0.06954690706944025
Battery_count_threshold_week,FFM_Agreeableness,0.13473250860446576
Battery_count_threshold_week,FFM_Concientiousness,-0.05552476553593491
Battery_count_threshold_week,FFM_Neurotism,-0.036663833560541835
Battery_count_threshold_week,FFM_Openess,-0.004833301068399771
Battery_count_threshold_week,Machiavellianism,0.002838971581871201
Battery_count_threshold_week,Narcissism,-0.013636960266583762
Battery_count_threshold_week,Psychopathy,-0.22533630992291992
Battery_count_threshold_week,Dark_Triad_Compounded,-0.09239089287523888
Battery_count_threshold_week,RTB-Final_Score,0.07856148024998301
Battery_count_threshold_week,Ambiguous_stimuli_in_general_(G),-0.09655559887547736
Battery_count_threshold_week,Complex_stimuli_(C),-0.04513128897294953
Battery_count_threshold_week,Uncertain_stimuli_(U),0.12472518157929804
Battery_count_threshold_week,New/unfamiliar/novel_stimuli_(N),0.0030279739363782638
Battery_count_threshold_week,Insoluble/illogical/irreducible/internally_inconsistent_stimuli_(I),0.05253204021808228
Battery_count_threshold_week,TFA_SUM,-0.017189117923515997
Battery_count_threshold_week,TFA_(Tolerance_for_Ambiguity)_Score,-0.017212825427025985
Battery_count_threshold_week,Self_Efficacy,0.03570872084099354
Battery_count_threshold_week,Self-Discipline,-0.023214921768138583
Battery_count_threshold_week,Tolerance,0.025171468098374575
Battery_count_threshold_week,Absorption,-0.020334039458513635
Battery_count_threshold_week,Appraisal,0.0059607563332579475
Battery_count_threshold_week,Regulation,0.023078756195690584
Battery_count_threshold_week,Distress_Tolrance_Final,0.008978740665701276
Battery_count_threshold_week,Creativity_bricolage,0.05683805224839853
Battery_count_threshold_week,Pressure_stress,-0.03848117777411864
Battery_count_threshold_week,Action_persistence,-0.05355183081324344
Battery_count_threshold_week,Improvisation_capacity_Final,-0.006916341486316379
Battery_count_threshold_week,Creativity_Compound_Score_(IPIP),0.06105147293525849
Battery_count_threshold_week,Locus_of_Control,0.046293964796171184
Battery_count_threshold_week,Self-emotion_appraisal_(SEA),0.11748241202780779
Battery_count_threshold_week,Others’_emotion_appraisal_(OEA),-0.053235471953552445
Battery_count_threshold_week,Use_of_emotion_(UOE),-0.07257000677486856
Battery_count_threshold_week,Regulation_of_emotion_(ROE),-0.04175886135863481
Battery_count_threshold_week,ESI_Compund_Score,-0.020837908748631485
Battery_count_threshold_week,Social_Desirabilty_Score,-0.1398739820993821
Battery_count_threshold_week,ERM-__Physical_Endurance,-0.12040393473008616
Battery_count_threshold_week,TMM-_Physical_Tempo,-0.09210651526365445
Battery_count_threshold_week,SS-_Risk_Seeking,0.06719630762356055
Battery_count_threshold_week,ERS-_Social_Endurance,-0.03560875850538576
Battery_count_threshold_week,TMS-_Social_Tempo,0.1466306085328308
Battery_count_threshold_week,EMP-_Empathy,-0.05718296434200847
Battery_count_threshold_week,ERI-_Intellectual_Endurance,0.16808451551629267
Battery_count_threshold_week,PL-_Plasticity,-0.06708590803648824
Battery_count_threshold_week,PRO-_Probab_thinking,0.024001543943091466
Battery_count_threshold_week,SLF-_Self-confidence,0.022136205500831247
Battery_count_threshold_week,IMP-__Impulsivity,0.027128063686755098
Battery_count_threshold_week,NEU-_Neuroticism,-0.03897496445932473
Battery_count_threshold_week,CNTL-_Social_desirability_tendency_for_STQ-77_(15-20_demonstrate_high_Social_Desirablity_and_may_be_discarded_at_your_discression),-0.1291412376697243
Battery_count_threshold_week,V_STD-_Self-direction_Thought,0.08062771225066162
Battery_count_threshold_week,V_SDA-_Self-direction_Action,0.14629077927279083
Battery_count_threshold_week,V_ST-_Stimulation,0.03696638021501101
Battery_count_threshold_week,V_HE-_Hedonism,0.012975815677240779
Battery_count_threshold_week,V_AC-_Achievement,0.10438928330799341
Battery_count_threshold_week,V_POR-_Power_Dominance,0.14207085854179918
Battery_count_threshold_week,V_POD-_Power_Resources,-0.04014411589890377
Battery_count_threshold_week,V_FAC-_Face,-0.08540591318516572
Battery_count_threshold_week,V_SEP-_Security_Personal,-0.03786803650301779
Battery_count_threshold_week,V_SES-_Security_Societal,-0.014738958468510708
Battery_count_threshold_week,V_TR-_Tradition,-0.07524113029636971
Battery_count_threshold_week,V_COR-_Conformity-Rules,-0.015528704535548627
Battery_count_threshold_week,V_COI-_Conformity-Interpersonal,-0.027325059543529682
Battery_count_threshold_week,V_HU-_Humility,-0.049585929968217174
Battery_count_threshold_week,V_UNN-_Universalism-Nature,0.07148739039986617
Battery_count_threshold_week,V_UNC-_Universalism-Concern,0.05226073196099743
Battery_count_threshold_week,V_UNT-_Universalism-Tolerance,0.052040930730670384
Battery_count_threshold_week,V_BEC-_Benevolence_–Care,-0.051439382119808974
Battery_count_threshold_week,V_BED-_Benevolence-Dependability,0.043376087195037945
Battery_count_week,Explorer_Rank,0.04924542867667808
Battery_count_week,Builder_Rank,0.009703119355597681
Battery_count_week,Director_Rank,-0.026848084814284273
Battery_count_week,Negotiator_Rank,0.024818173453173987
Battery_count_week,Secure_attachment,0.026782860498356677
Battery_count_week,Anxious-preoccupied_attachment,0.04614916898019954
Battery_count_week,Fearful-avoidant_attachment,-0.10870424878566068
