,Explorer_Rank,Builder_Rank,Director_Rank,Negotiator_Rank,Secure_attachment,Anxious-preoccupied_attachment,Fearful-avoidant_attachment,Dismissive–avoidant_attachment,FFM_Extraversion,FFM_Agreeableness,FFM_Concientiousness,FFM_Neurotism,FFM_Openess,Machiavellianism,Narcissism,Psychopathy,Dark_Triad_Compounded,RTB-Final_Score,Ambiguous_stimuli_in_general_(G),Complex_stimuli_(C),Uncertain_stimuli_(U),New/unfamiliar/novel_stimuli_(N),Insoluble/illogical/irreducible/internally_inconsistent_stimuli_(I),TFA_SUM,TFA_(Tolerance_for_Ambiguity)_Score,Self_Efficacy,Self-Discipline,Tolerance,Absorption,Appraisal,Regulation,Distress_Tolrance_Final,Creativity_bricolage,Pressure_stress,Action_persistence,Improvisation_capacity_Final,Creativity_Compound_Score_(IPIP),Locus_of_Control,Self-emotion_appraisal_(SEA),Others’_emotion_appraisal_(OEA),Use_of_emotion_(UOE),Regulation_of_emotion_(ROE),ESI_Compund_Score,Social_Desirabilty_Score,ERM-__Physical_Endurance,TMM-_Physical_Tempo,SS-_Risk_Seeking,ERS-_Social_Endurance,TMS-_Social_Tempo,EMP-_Empathy,ERI-_Intellectual_Endurance,PL-_Plasticity,PRO-_Probab_thinking,SLF-_Self-confidence,IMP-__Impulsivity,NEU-_Neuroticism,CNTL-_Social_desirability_tendency_for_STQ-77_(15-20_demonstrate_high_Social_Desirablity_and_may_be_discarded_at_your_discression),V_STD-_Self-direction_Thought,V_SDA-_Self-direction_Action,V_ST-_Stimulation,V_HE-_Hedonism,V_AC-_Achievement,V_POR-_Power_Dominance,V_POD-_Power_Resources,V_FAC-_Face,V_SEP-_Security_Personal,V_SES-_Security_Societal,V_TR-_Tradition,V_COR-_Conformity-Rules,V_COI-_Conformity-Interpersonal,V_HU-_Humility,V_UNN-_Universalism-Nature,V_UNC-_Universalism-Concern,V_UNT-_Universalism-Tolerance,V_BEC-_Benevolence_–Care,V_BED-_Benevolence-Dependability
Absorption,0.20736599080156082,-0.11680383521704263,0.01307534264772664,0.11657242849482492,0.07929492089549109,-0.012470044317606784,-0.07994853200956968,0.1471212051444138,0.08083856539773221,-0.09967737894329454,0.04405722488310044,-0.0010680660655883586,0.3269123814928387,-0.02117097198248161,0.15065375286358745,0.06063400941609649,0.08494098372407342,0.07350702319440988,0.03192687954025109,0.09852089362358048,0.056463551793370925,0.14546626722823433,-0.003580952626929639,0.06814909943752995,0.06807060164298452,0.0995970892432384,-0.027777057261557176,0.6133698602603334,1.0,0.7431121614221811,0.4422406019618383,0.8523587949289861,0.2061900584941932,0.1074432130922389,0.07084682004555459,0.17095313456314293,0.18151124502916424,0.06750979276051193,-0.0324625300820893,0.10308028582860619,-0.026335156771419517,0.05796525292107959,0.035976453810251295,0.06263201496325797,-0.17677825223544907,-0.059394554888495495,0.007859164598480139,-0.007023321317304329,0.07518834998211589,-0.06830482615002992,0.06159326295593338,-0.0021970196942362923,0.03447781460369853,0.02122165781406687,-0.04764076970648353,-0.16011974660574818,0.041417028028950295,0.0015192675587810426,-0.0350236450809276,0.09665254845793693,0.060753348359953586,-0.035523708218623225,0.06324780023980466,0.07530312859662552,-0.07796115249810631,-0.1633311342890762,-0.08545807587513658,-0.043110468694372545,-0.10836682261911,-0.06680009155011621,-0.14810437257817205,-0.036625726899017434,-0.08605584701425459,-0.09095221349352518,-0.10063954633175887,-0.1469113247189872
Appraisal,0.2512935758527691,-0.09097334580381901,-0.05582356025015693,0.1408240265800057,0.012843900297406598,0.03411472793784073,-0.12766484639142234,0.09416245081277258,0.027862129042711414,-0.07270512813468132,0.056174157207249685,-0.09367865750807566,0.2776646814496487,0.00243680217212671,0.23583969350084397,0.04417519148123535,0.12248606900361775,0.22247090217269838,0.015553886624678583,0.0347185500672367,0.0060816249440359006,0.13556646823612606,0.05260766826243151,0.05812314526012593,0.058036642473814355,0.05515872499445173,-0.03535867443354629,0.7136034084185454,0.7431121614221811,1.0,0.4043732674058882,0.8968575979410166,0.21508627813132497,0.21960865512551475,0.12030983077809514,0.2381368313401594,0.1852805764962072,0.1384117681892636,0.02900535730829283,0.17386961755262093,0.0708953487384081,0.08585800100729435,0.12163921010663074,0.10834597456958457,-0.06679096525658008,-0.003081086739808744,0.0002729462462532959,-0.0018851674711012018,0.041661321168043663,-0.04786186920974983,0.0378817780167106,0.008150603148068803,-0.0013829702259091717,0.0776006698034849,-0.06896261563907002,-0.15361605982604032,-0.01636204864697787,0.03489509277699837,-0.05665664961942703,0.12091040658218562,0.0887972259816092,0.007411190054656397,0.05422867451318854,0.03976342901904441,-0.007042539308499916,-0.07972114218552834,0.03359298763641419,0.03614716831048877,-0.055818586126551516,0.03438544062495353,-0.1350674609123744,0.16924989407918975,0.018155145862085137,-0.0511290817000813,-0.07883120022775698,-0.1047750634023531
Regulation,0.2527870417578502,0.041109136981909385,0.14041178975243873,0.09706155291117473,0.10359495004285095,-0.015972314672827944,-0.2095070567873196,0.07411542643057267,0.19079710501679847,-0.050849714387786946,0.13404689844394913,-0.10049118138157498,0.15229536643723665,-0.02577345531265473,0.07018550805493962,-0.011613176654020388,0.014110693905459415,0.10060302420646886,0.060038824021645086,0.0474215336924533,-0.02362906448674959,0.17722181554186675,0.10263444261448,0.10034706871863236,0.1003289369390075,0.048984993579161376,0.07448681843465825,0.5656285015222373,0.4422406019618383,0.4043732674058882,1.0,0.6946726017059571,0.30984363741729654,0.13958788104787234,0.1770910783984459,0.27435173481122627,0.10624585494178546,0.1856051310526606,0.025133103959139983,0.10351004768014585,0.045660255152169225,0.22923878622168217,0.14338423940669073,0.1483598672046934,0.12354220751727704,0.02705486847882082,-0.08199054399108764,0.059941743519231906,0.14487758882162152,-0.1786025276812497,0.07167427045430258,0.05517641883663297,0.04947032761164794,0.16935515972694823,-0.12529404438952907,-0.14556224302287152,0.21470734820008752,0.0030128584931450268,0.0018517512315170735,0.02707327690063609,0.05692457505105,-0.10427203024742425,0.012199394062371924,0.09092431844049868,-0.018929408704208152,-0.003539911065966542,0.018768779771674782,0.008773036150107695,0.015087527271323922,0.027268377524798874,-0.05613651212179794,0.027472907446622282,0.010156843468716719,-0.08530362987100416,-0.024495399281401466,-0.028612242010809464
Distress_Tolrance_Final,0.2729243057388399,-0.0724554641840782,0.04991204642934523,0.14249833337688148,0.07091746582954883,0.019366229433372385,-0.15249902273404894,0.12793994654154076,0.09420386360057958,-0.0930209791850502,0.09289269971556298,-0.08156144211974804,0.3084820166137279,-0.013862979061117327,0.1958295179047942,0.04386524936381083,0.0984004419571766,0.16504837576988374,0.051959410041138555,0.07274406763219951,0.009883298629068575,0.15983260091053025,0.08914750065756294,0.09863773014658071,0.098565946494251,0.07945624226046467,0.0038207523651061946,0.8589360184785761,0.8523587949289861,0.8968575979410166,0.6946726017059571,1.0,0.28219278370108836,0.19056722918861274,0.12918551141180432,0.2631462625336834,0.21967128099803082,0.15461919094194548,0.007795880415013256,0.179157019137705,0.041520370582703914,0.13176083902984786,0.12405781966588332,0.11719433601126268,-0.03363384633037901,0.006411458988850712,-0.014285536597162833,0.010742830972907045,0.09501804839024738,-0.10054983325783712,0.07241430246663996,0.037734119843708405,0.05791520012970745,0.09451511489749213,-0.06764798863472607,-0.16670399310560904,0.058969954269244264,0.05498625569062941,-0.004662676756589437,0.11453056139191353,0.10017532721986076,-0.02124011006082343,0.0894457403192387,0.08850133911398646,-0.027226878103495267,-0.07939472293039943,0.007469611002613573,-0.0051107951157940285,-0.05192081703029795,-0.0019973985177446996,-0.1140620800281583,0.09219127086550966,-0.0002645019235090601,-0.06591901046706802,-0.07569381612342026,-0.0920607885286703
Creativity_bricolage,0.5219619853167802,-0.2086247990872854,0.39068927705658446,0.2928470759843132,0.1945748135953907,-0.11876392116278331,-0.21697761691493953,-0.09214839687593263,0.2872276074315563,-0.031086915736384987,-0.07556101813164019,-0.2867512534193594,0.4684767708598875,0.14861333200558918,0.2037391659488791,0.08864306136932353,0.19550332299491516,0.44215525624127777,0.3501920016385283,0.38501216194910665,0.2508086494957794,0.42202987866578856,0.31323175832811223,0.44346039547363,0.4434153041613453,0.5465089830420382,-0.05885972345035466,0.22077897164751414,0.2061900584941932,0.21508627813132497,0.30984363741729654,0.28219278370108836,1.0,0.4813371804891136,0.4280042533395001,0.8445689140773638,0.5404365625110535,5.669065992502247e-05,0.1101830600428929,0.2725584960513603,0.31657062703637534,0.3154809869397748,0.34921857295550607,0.01303213788335647,0.05776437062729158,0.15758707938593286,0.25598284098011403,0.13165862953323323,0.3420491638167416,-0.0649034534387678,0.2715532544182798,0.22545839091376532,0.1607312050605125,0.19860813759637808,-0.05231249937768716,-0.25755810947695806,-0.026001550035011853,0.14099473878654048,-0.041944263228514723,0.19299961950944147,0.017680412769380392,0.012793110160448722,0.07480880865484608,0.03575543063661816,-0.018137061527421103,-0.19433574802780973,-0.03448512447427257,-0.047451093090313444,-0.20586325374166412,-0.1422250924007518,-0.15497865709955602,0.14905084852169614,0.02014768526979106,-0.028251028822177466,0.009426345790343387,-0.12320280780529483
Pressure_stress,0.4809503133609669,-0.23660117027965108,0.3080898075728135,0.03010992226215066,0.19009222254224112,-0.1435791937671012,-0.1050442292808095,-0.014248572941447428,0.045713307408531356,-0.046593895409974925,-0.2008218692543398,-0.1992768522892004,-0.029027797326159097,0.17003059957318692,0.1201871531924943,0.20043081834068802,0.2118338661474137,0.5027794465700434,0.4127438717145236,0.32594173597526377,0.31895039281821075,0.5130877054629864,0.33362739862958374,0.4894448313925382,0.48935822228825115,0.2942080375906409,-0.23328799570515488,0.14030797504514897,0.1074432130922389,0.21960865512551475,0.13958788104787234,0.19056722918861274,0.4813371804891136,1.0,0.39037872532895124,0.7793928071972407,0.23637129807649224,-0.00969695909689795,0.042521210587657406,0.11309997452316123,0.13477530848608782,0.3439781618590659,0.22560895939544248,0.06605292512008304,0.1892951437931399,0.20031677306738302,0.38089742102739327,0.14446648473000862,0.2090217175004287,-0.0030771060775420076,0.06941234801411594,0.41027808717345743,-0.0003492845774490516,0.16892927519191744,-0.020665527555529386,-0.3954948867467705,0.10278552589471404,0.03352818713868934,-0.09491931637208909,0.28033105738436503,0.06668099968507235,-0.04831274480380479,0.1188133516563682,0.22607383064005784,0.05485239260764045,-0.14319370697473266,-0.045928083948722595,0.02478385925471869,-0.03396924889110019,-0.10699665417789582,-0.05771715506547728,0.14668416690610306,0.061968556342247134,0.020206441345619088,-0.03311445413550097,-0.0911215662845616
Action_persistence,0.4387688617232423,0.18307395615344396,0.48032843140824594,-0.0840682079209907,0.23070475997506326,-0.22428274024834627,-0.343691467897118,-0.031168631966105517,0.3989543183621829,0.03034155835825294,0.2796153830341154,-0.49885993769451936,0.11885767579733016,-0.12502292773009588,-0.1338934392402677,0.023915657307238092,-0.10270896010660964,0.35033289158713077,0.4033495244565474,0.268074933584053,0.2752730297513859,0.17433417255717765,0.3328256409703414,0.40221617793268766,0.402161674221427,0.5871265872688405,0.38093532965944477,0.054762164770632,0.07084682004555459,0.12030983077809514,0.1770910783984459,0.12918551141180432,0.4280042533395001,0.39037872532895124,1.0,0.7367784729603852,0.30869065317513067,-0.08210606682584709,0.37610258827952714,0.3726174544280598,0.620502545880783,0.6414297634692233,0.6913088680140318,0.37367647598450204,0.24716415175951192,0.2773437125538689,-0.09729780418155379,0.2733006679058055,0.3831031376661776,-0.06128666729687834,0.4855323985989287,0.3190811401669671,0.1501935071078578,0.19723328918911848,-0.2577295667951998,-0.26629998296247914,0.1935875109202231,0.3179082865843516,0.28415595777764835,0.18785754235190225,0.26590830737649535,0.2579285233796212,0.12288996864413418,0.1040854034736923,0.21701464919894592,0.22069474268027564,0.24137494969066234,0.24366761975092557,0.18902784584071047,0.07375658738026003,0.1260389393747397,0.27682430726910884,0.29556242557573503,0.21703474730064112,0.32978541003141554,0.24323656177186656
Improvisation_capacity_Final,0.6115990878625789,-0.129432468657311,0.49340316579854987,0.12590071383850474,0.2571145077447669,-0.19874126735674047,-0.2762888120991911,-0.0628276163416779,0.30800629256348583,-0.02264974213543987,-0.013613818660121436,-0.4056249859930414,0.26452558334018433,0.09478493876391773,0.0990455026375684,0.13223521902246052,0.1428439468102606,0.548004005383418,0.4863617714715126,0.4191432461441793,0.3525554971615803,0.477008781181948,0.41058958179003313,0.5625579604855091,0.5624811163702265,0.6045965021217612,0.01927033234952315,0.18526101417279675,0.17095313456314293,0.2381368313401594,0.27435173481122627,0.2631462625336834,0.8445689140773638,0.7793928071972407,0.7367784729603852,1.0,0.4756424763874939,-0.03419354107908918,0.21058609140301204,0.3177171306021129,0.43982286090503186,0.5299812321749735,0.5182096652828213,0.170895321576943,0.19511799409280856,0.260101614808547,0.2418440042433626,0.22361554922085003,0.3940551982875534,-0.05604447278571972,0.3416703085297859,0.39242002863450703,0.13504715842953985,0.2383373285445906,-0.12945906789829983,-0.3829315528489525,0.09949861679924207,0.2007528919136352,0.04671212261550507,0.27626485545824986,0.13357635439358576,0.08260437191718274,0.1296354872269428,0.14586539944716384,0.09305453071308667,-0.07139677421012072,0.054006153227983106,0.07647119101238839,-0.04551160302447517,-0.08559227500938364,-0.05302619834676973,0.23441389848547972,0.14390091326840507,0.074313700573082,0.11354785689346787,-0.007172636146438663
Creativity_Compound_Score_(IPIP),0.478922458401076,-0.003397504240161747,0.4847561818919137,0.3297144379360698,0.3288950884557741,-0.07359578165650044,-0.18856187410307187,-0.14325242189981055,0.25706029959376575,0.007652012838774456,0.17068748328393957,-0.22515500825843868,0.5924504417237089,-0.15487513561822847,-0.03832507336750771,-0.21018059118479804,-0.16677707636693057,0.4158431744819213,0.4381648400249316,0.5377591669604807,0.2683410006720781,0.35785370341984224,0.34836560559611696,0.5142295667320431,0.5141841922094461,0.5312369974240166,0.13470276957413255,0.2642938942309749,0.18151124502916424,0.1852805764962072,0.10624585494178546,0.21967128099803082,0.5404365625110535,0.23637129807649224,0.30869065317513067,0.4756424763874939,1.0,0.08209368178027386,0.209577890734763,0.41903887749981306,0.38665529797910114,0.1910711668470606,0.40431890502311296,0.1454060000445115,0.050008255002905184,0.0883068890909566,0.20429868348657085,0.12091511441666099,0.3256356256689338,0.04443374569815653,0.4245561715219364,0.2343606593487913,0.46935877015802724,0.1100373029303027,-0.08312358160125533,-0.31526717047943414,0.040376320594696154,0.3013021178222537,0.15572403868826432,0.2714518264641347,0.07853642770148435,0.22485772752210195,0.05349928179274796,-0.04557423648655037,-0.06604662628211139,-0.15509107224923366,0.12529928417586883,-0.01742762333312095,-0.16976687900201803,-0.20788617111704058,-0.08559574800243605,0.272449573649712,0.14061318099138337,0.23282731223297531,0.13388076069856586,0.06633847057476054
Locus_of_Control,-0.010970838314740015,0.19349743381388718,0.08241532581452025,0.14174026276203883,-0.10968679670780249,0.06744570558678656,0.06318400555148923,0.0363131191429843,-0.010098312358324115,-0.11078881919116891,0.1500590931108532,0.13026103271959527,0.08451287951900081,-0.10338494565926244,0.044378095713289954,-0.12605290773938604,-0.07932958897740132,-0.12141204649531347,-0.14656720925559938,-0.05022706554536012,-0.21544317905851945,-0.0634716876092223,-0.1935001988455392,-0.17380294380939848,-0.17388506840074433,-0.16345996509218047,-0.01563488413542041,0.12292386860019654,0.06750979276051193,0.1384117681892636,0.1856051310526606,0.15461919094194548,5.669065992502247e-05,-0.00969695909689795,-0.08210606682584709,-0.03419354107908918,0.08209368178027386,1.0,0.04544095342337565,0.04074064487337025,-0.03328913146357404,-0.13484394347290202,-0.034954166834820014,-0.0566371353072608,0.07679998357811818,0.0528983829913423,-0.005242058421848156,-0.03345338544872044,-0.07823116849541593,0.028907159748300295,-0.021563867120117597,-0.07660232224235655,0.2760431204984972,0.029554851482664922,0.06766967477678942,0.31236297928426626,-0.19107581106836766,0.10557572399665723,0.08361236967913906,0.07283700143181773,0.17736365504705215,0.07813911048325506,0.0627493177829125,-0.10981721659429683,0.1572514053553324,0.11614989696491991,0.20722580790522538,0.015773896468519736,0.0764664426705366,0.040894407012480725,0.09994510179840313,0.21489372317241132,0.017590655919487788,-0.010769495105824102,0.15372588538490917,0.13723250556353156
Self-emotion_appraisal_(SEA),0.12146276648641897,0.16623631256980212,0.16758296953488866,0.06602643041634527,0.16832348594645297,-0.09274755902007349,-0.07474988663382866,-0.15850918477058004,0.25393365211054664,0.06773653606185556,0.2822040004545654,-0.09169389964976087,-0.04957350499798385,-0.0825249878417052,0.04385581998145122,-0.17300371166498998,-0.09018112765556867,0.048203323674152435,0.12822035872445586,0.1717763377526409,0.002077208446554473,0.04050123973708237,0.15227579159460172,0.1485065246013655,0.14845434056235168,0.3286890275740774,0.38600867863752025,-0.0052129501587830415,-0.0324625300820893,0.02900535730829283,0.025133103959139983,0.007795880415013256,0.1101830600428929,0.042521210587657406,0.37610258827952714,0.21058609140301204,0.209577890734763,0.04544095342337565,1.0,0.42593195988191146,0.47839486999866027,0.3795481933919539,0.7564523838828117,0.17605195349437863,0.03488385615178134,-0.005324543674546686,-0.16343125345964485,0.08928217371915186,0.08318899778191494,-0.18437550414170117,0.11421026832370172,0.0033234642432360445,0.02094355408749144,-0.0637881650410663,-0.17488991659301223,-0.05108870581731477,0.08699090900550803,0.18407596867471,0.17594948279975423,0.04453227959418713,0.1531773026652357,0.20074495450861335,-0.009663059015469449,-0.1032249606690543,0.15908734045803202,0.17463447098568188,0.1561778276938722,-0.007069601133786749,0.06539362586725404,-0.014236052751680729,0.013818271797695875,0.14141588052383544,0.12667054721028867,0.21001582998449547,0.1686419446778725,0.1416691276514697
Others’_emotion_appraisal_(OEA),0.3053734083343378,0.10642718900574641,0.32135875082772525,0.3414114093474379,0.15298727633054895,-0.06384017955954194,-0.08374607679130862,-0.19718217746213926,0.22234123130700417,-0.061962553599065766,0.16348140419996393,-0.11091328208992077,0.26985480362281167,-0.16404338053618053,-0.012929239446895679,-0.16965041937207379,-0.14675334856217473,0.26243952123869796,0.18093697501058012,0.2399065632274735,0.07684092260264593,0.1526552671670334,0.2747086068683362,0.25601406494406437,0.2559689235589158,0.44897918501847356,0.2257163657969019,0.2122468338063369,0.10308028582860619,0.17386961755262093,0.10351004768014585,0.179157019137705,0.2725584960513603,0.11309997452316123,0.3726174544280598,0.3177171306021129,0.41903887749981306,0.04074064487337025,0.42593195988191146,1.0,0.3493035214365232,0.2988929794129989,0.6871547032990792,0.22452550607893385,0.16588337363822966,0.165744020255474,-0.016379013407595424,0.16389147967232093,0.1854340576933249,0.12706035106935973,0.19336164843086254,0.14328449112298933,0.31581725184319875,0.0002684989041038788,-0.06304601460325862,-0.18665335310578085,0.17447259903747794,0.24635811398424556,0.13656664716507858,0.14792188113885874,0.1713626096128391,0.17472048972357868,0.07967910046371329,-0.007171852722272344,0.09477972376677841,0.0776860655244516,0.19086510206969962,-0.013562209039545168,-0.056628335407006625,0.0054067294303032105,0.046954672811230516,0.19343138474887656,0.21223932637335435,0.29284055085465477,0.2137802962005401,0.04455804206204905
Use_of_emotion_(UOE),0.3232083132048122,0.22668617734862526,0.3501840958736408,0.07083179766845446,0.23269326447207533,-0.07836694198835482,-0.26701928323499263,-0.042509440931242155,0.39975775790151014,-0.021024096599742824,0.376231885945943,-0.21142071253480296,0.17836072921945986,-0.2578364904859494,-0.08684941349454095,-0.13431245510169482,-0.20598605041551216,0.12510181188482283,0.19412452210355996,0.20463727182921596,0.00781705412370943,0.1303569218886937,0.24751695161183873,0.23243004199745018,0.2323484042568718,0.5744552804685059,0.5991230300410959,0.03405736511313202,-0.026335156771419517,0.0708953487384081,0.045660255152169225,0.041520370582703914,0.31657062703637534,0.13477530848608782,0.620502545880783,0.43982286090503186,0.38665529797910114,-0.03328913146357404,0.47839486999866027,0.3493035214365232,1.0,0.4383362732462407,0.7681841971664018,0.17286986547974825,0.17449772170016237,0.17709058742191244,-0.1733960599689296,0.24419573598646835,0.3128003967453253,-0.15242244907189223,0.4060821222460986,0.09052527691111073,0.1714584559087141,-0.08519910258365443,-0.14199147505235635,-0.07778086931838504,0.17924453530689627,0.28002702021896836,0.21731819683402123,0.0786502183900888,0.2012873148458429,0.34678477419445425,0.02758718740845594,-0.1327353182815956,0.10001253565735348,0.19388057935956862,0.2686823049201183,0.11481456608265507,0.14449193115739242,-0.0048991818098443,0.05474750431556984,0.23613482595690022,0.17877774507038746,0.1254358340208962,0.26394641716465345,0.24247122034809548
Regulation_of_emotion_(ROE),0.3269486457431277,0.06582164147666449,0.3634517438239353,-0.16584873694219945,0.17984948672235468,-0.13964751060068084,-0.3638197641846886,0.14338036324213396,0.25158304005303694,-0.026925761335866622,0.18079644656090274,-0.5525525436118405,0.07776492029398677,-0.15598559307299006,-0.12375742362090232,0.13114502646074627,-0.06161062159983037,0.387768496131729,0.5395389137216092,0.3574620403976907,0.3508199091274321,0.23103906416685194,0.34806966701456277,0.5033584436265257,0.5032847026785903,0.36464908105264215,0.23789967535068704,0.07961210737490305,0.05796525292107959,0.08585800100729435,0.22923878622168217,0.13176083902984786,0.3154809869397748,0.3439781618590659,0.6414297634692233,0.5299812321749735,0.1910711668470606,-0.13484394347290202,0.3795481933919539,0.2988929794129989,0.4383362732462407,1.0,0.7422059059065793,0.432597109414725,0.14935605712938954,0.15555777146389202,-0.03445783640527308,0.17551264778932274,0.2558362567481712,-0.06266157335857242,0.2961583045412642,0.34945821721637754,0.07881144560835572,0.2809471753504441,-0.37312876970199627,-0.3319194528132737,0.27217130979397064,0.23794712678397584,0.23454618148493125,0.18580062752644855,0.16872411759687758,0.11453791117765205,0.0846060006602894,0.11383308218886103,0.1378342658248915,0.060077096614063796,0.1794035975860444,0.07401717598316333,0.087754474085967,-0.02025975039475694,0.10921380346763744,0.2592546672608416,0.21141896412922784,0.1940726933231919,0.10392394481856831,0.09936842010956061
ESI_Compund_Score,0.36990874971854865,0.1883220512091666,0.4124711674922455,0.0920071414573699,0.24911302337913557,-0.12904264031784696,-0.2787444814503853,-0.07337830305917666,0.3822050388382289,-0.016075853959464526,0.33734204202217466,-0.34521923499899565,0.1614503025268106,-0.22534678332863348,-0.06676436531882247,-0.10491306040740063,-0.16886060426866278,0.2887327226045878,0.36839608058494727,0.3357709616114036,0.1606605127417812,0.19351817188600362,0.3519111891370809,0.3982775244820057,0.39819100117864753,0.5807611806332046,0.4873031719028501,0.1083877941029821,0.035976453810251295,0.12163921010663074,0.14338423940669073,0.12405781966588332,0.34921857295550607,0.22560895939544248,0.6913088680140318,0.5182096652828213,0.40431890502311296,-0.034954166834820014,0.7564523838828117,0.6871547032990792,0.7681841971664018,0.7422059059065793,1.0,0.349749082381875,0.18016181031816322,0.17075550601986927,-0.12846277179184928,0.23015316905859484,0.2888872158815292,-0.09236033918666192,0.3481328724697236,0.21007119300462943,0.19637267324560162,0.057324611792460775,-0.2644073152417612,-0.2280226087909235,0.24727947798546213,0.3221741926078289,0.2616572453697791,0.15856248522832744,0.2353961938300297,0.2803933930728179,0.06399722644733147,-0.03676080757116529,0.1664528567917022,0.16836353966182166,0.26958332176748095,0.06046489656337234,0.08457510769543845,-0.012041144521329645,0.07935519729694203,0.28489723229912683,0.24873867061371893,0.27607610514026554,0.25072091387291934,0.17876214896826373
Social_Desirabilty_Score,0.1741852653702456,0.24289791431270646,0.11249353789270039,-0.042572133925352106,0.2211150998660796,-0.11021421947166037,-0.23850670079799416,0.06571075263013128,0.16779669327328736,0.3768088261168825,0.2784651750155045,-0.4938921283802007,-0.05303355076401341,-0.29395682687223423,-0.33420234947177724,-0.15364657541861193,-0.3408476385477138,0.0811576170817045,0.21658209508994788,0.20618470011936688,0.1401982400868992,0.058902706278324134,0.14513016517659452,0.2106547452582786,0.21065666610771577,0.08651269381611522,0.19980394769428436,0.06611654179472014,0.06263201496325797,0.10834597456958457,0.1483598672046934,0.11719433601126268,0.01303213788335647,0.06605292512008304,0.37367647598450204,0.170895321576943,0.1454060000445115,-0.0566371353072608,0.17605195349437863,0.22452550607893385,0.17286986547974825,0.432597109414725,0.349749082381875,1.0,0.09082348987601267,0.025529172146905244,-0.12446048833057398,0.10861957745161256,0.01609705044229405,0.15587419485601953,0.2321536872979445,0.14243477830174717,0.02494876429449518,0.21043829255444801,-0.36458147658151047,-0.19014810381847555,0.3428869053077679,0.16844626403516003,0.09682267900928945,0.09153292952091568,0.09489185572100005,-0.01980024313616958,-0.1650516534927211,-0.13795813248081834,0.023164494868688185,0.09068305058568019,0.15103545563764956,0.2087336995639796,0.15037217207307327,0.1941996299452448,0.20623004573282386,0.2132673887057752,0.3168714509859594,0.28112976674470086,0.22025267748333302,0.13003186374935966
ERM-__Physical_Endurance,0.2906087368811813,0.1138007829607881,0.2404029243094966,-0.1862815550807182,0.024863889716218012,-0.0408736180453601,0.11125890653977925,-0.030718038959318406,0.002316918901154229,-0.1163467894153881,0.19778999055899354,-0.1128883196495793,-0.04596267457030105,0.03167522107250688,-0.19397719620010845,0.11179258386952458,-0.02546098618219337,0.1917172113776871,0.20970903231080668,0.11594481531462507,0.12474791647510161,0.19467304425998747,0.22734194026303323,0.23981032665186527,0.2398512982533606,0.0684745209226138,0.10317673254443854,0.04261207520568896,-0.17677825223544907,-0.06679096525658008,0.12354220751727704,-0.03363384633037901,0.05776437062729158,0.1892951437931399,0.24716415175951192,0.19511799409280856,0.050008255002905184,0.07679998357811818,0.03488385615178134,0.16588337363822966,0.17449772170016237,0.14935605712938954,0.18016181031816322,0.09082348987601267,1.0,0.7173549346879199,0.23560713890322746,0.19976043092325182,0.10823553364117659,0.23553630886170496,0.15224008215966453,0.44970843760879253,0.31188658395451213,0.32001332221753237,0.1731877624839174,0.12101046182319071,-0.0255165469637225,0.2603410048049174,0.18729718962341171,0.31000105605612915,0.20852828499570703,0.23824806155439557,0.15448318367475666,0.2858863093693572,0.28995608849108934,0.22664796531838938,0.27128190391723345,0.23333799321503004,0.16945009397833147,0.09559686295617066,0.17837237737414754,0.344351145065185,0.2656441315288511,0.17578918354528655,0.30826774747301333,0.24580009312241538
TMM-_Physical_Tempo,0.37702897114852707,0.031161526531738135,0.339153441831939,-0.06903025148506374,-0.07956320571013831,0.041659199808592166,0.1696845753139664,-0.050248303550788874,-0.02456941911968519,-0.17381827414975431,0.11146350538212665,-0.13100427545992513,0.0644063159036059,0.1453069163423542,-0.07646031380462308,0.11485886968950197,0.07702633406780471,0.1879307114751912,0.23078888147665608,0.08477377668204211,0.15702735151480093,0.2320088688916065,0.08654524323316225,0.20678309809394504,0.2068246907744401,0.18943624262953315,0.0343165953959913,0.07014438067509067,-0.059394554888495495,-0.003081086739808744,0.02705486847882082,0.006411458988850712,0.15758707938593286,0.20031677306738302,0.2773437125538689,0.260101614808547,0.0883068890909566,0.0528983829913423,-0.005324543674546686,0.165744020255474,0.17709058742191244,0.15555777146389202,0.17075550601986927,0.025529172146905244,0.7173549346879199,1.0,0.443481534024742,0.20455728404839135,0.2492677044879631,0.11976604217360383,0.17429004116313332,0.5431403604354352,0.19382420850159499,0.39501846388712625,0.4198460420504279,0.18964751243221173,-0.1876151885177697,0.41147937590265177,0.2822688338022379,0.4898153684188181,0.40026436825236883,0.35025397260984237,0.31194345953980046,0.3935198563827897,0.38303062662315107,0.29212449834058596,0.325957933977693,0.2359869431821743,0.11666333385048214,0.12078622761659315,0.23044479931759726,0.28761348593419883,0.22834450241270235,0.23357764638265072,0.3653586294623068,0.2548365527693622
